,posX_passer,posY_passer,received_PosX,received_PosY,isForward,isSucceeded,receiverId,Player_id,Team,matchDuration,Time block,Zone,Area Football Pitch,Angle Passe,Pass type,Pass length,Playing direction_first half,Playing direction_second half,Pressure level,Distance to first opponent,Outpassed opponents,total_passes,pass_day,pass_hour,pass_minute,pass_second,start_day,start_hour,start_minute,time_process_hour,time_process_minute,time_process_second
412,79,62,80,59,0,1,95580.0,95986,0,66.22186666666667,3,0,13,1.249045772398254,1,-1.5712864975769105,1,1,1,-0.8516751900941525,1,12,5,12,4,56,5,11,36,0,28,43
413,67,29,63,24,0,1,95588.0,95986,0,66.22186666666667,3,0,14,2.245537269018449,1,-0.6425432443553143,1,1,2,-1.9681650597944,0,12,5,12,6,19,5,11,36,0,30,6
414,7,44,1,36,0,1,95588.0,95986,0,66.22186666666667,4,1,1,2.214297435588181,1,0.04894771798160344,1,1,1,-0.16001041128444526,0,12,5,12,14,6,5,11,36,0,37,53
415,81,55,87,55,1,1,95589.0,95986,0,66.22186666666667,6,0,13,0.0,0,-0.7397372194138898,1,1,1,-0.2966067370967752,1,12,5,12,32,41,5,11,36,0,56,28
416,92,63,95,65,1,0,,95986,0,66.22186666666667,6,0,16,0.5880026035475675,0,-1.4461035929181751,1,1,1,-0.381674653765556,0,12,5,12,33,42,5,11,36,0,57,29
417,40,26,45,22,1,0,,95592,0,66.22186666666667,1,2,8,0.6747409422235526,0,-0.6425432443553143,1,1,2,-1.7055704338395008,1,22,5,11,36,50,5,11,36,0,0,37
418,36,12,13,25,0,1,95591.0,95592,0,66.22186666666667,1,2,9,2.627141340530765,2,1.3589129518125596,1,1,0,0.4707240076988084,0,22,5,11,38,18,5,11,36,0,2,5
419,7,38,34,59,1,1,95581.0,95592,0,66.22186666666667,1,1,2,0.6610431688506869,0,1.9230695889649851,1,1,0,0.40335554305615573,1,22,5,11,39,9,5,11,36,0,2,56
420,55,12,74,10,1,1,95593.0,95592,0,66.22186666666667,1,2,12,0.1048769387302339,0,0.9051888168927786,1,1,0,1.2633544709552331,0,22,5,11,41,12,5,11,36,0,4,59
421,13,3,15,4,1,0,,95592,0,66.22186666666667,1,1,3,0.4636476090008061,0,-2.00423357987982,1,1,0,0.7918838091374312,0,22,5,11,42,47,5,11,36,0,6,34
422,51,4,53,8,0,0,,95592,0,66.22186666666667,1,2,12,1.10714871779409,1,-1.084195157559207,1,1,1,-0.839121020439341,1,22,5,11,45,26,5,11,36,0,9,13
423,32,7,40,4,1,1,95593.0,95592,0,66.22186666666667,2,1,6,0.3587706702705722,0,-0.15746946013461435,1,1,2,-0.9358520864464077,0,22,5,11,47,33,5,11,36,0,11,20
424,15,5,24,8,1,1,95586.0,95592,0,66.22186666666667,2,1,3,0.3217505543966422,0,0.0,1,1,1,-0.5741013312359113,1,22,5,11,48,18,5,11,36,0,12,5
425,22,14,17,29,0,1,95588.0,95592,0,66.22186666666667,2,1,6,1.892546881191539,1,0.6471768109382816,1,1,0,0.3695581856124022,0,22,5,11,48,26,5,11,36,0,12,13
426,16,8,21,-1,0,0,,95592,0,66.22186666666667,2,1,3,1.06369782240256,1,0.10684125890701346,1,1,0,1.757120801797225,0,22,5,11,50,38,5,11,36,0,14,25
427,100,15,97,20,0,0,,95592,0,66.22186666666667,2,0,18,2.111215827065481,1,-0.7731401540191065,1,1,2,-1.3041214037998639,1,22,5,11,51,57,5,11,36,0,15,44
428,50,1,55,0,1,1,95586.0,95592,0,66.22186666666667,4,2,12,0.1973955598498807,0,-0.920412273297687,1,1,1,-0.23035256480696298,0,22,5,12,13,44,5,11,36,0,37,31
429,69,17,83,14,1,1,95586.0,95592,0,66.22186666666667,4,0,15,0.2110933332227465,0,0.5336357146904792,1,1,1,-0.5350828150863223,0,22,5,12,16,14,5,11,36,0,40,1
430,92,0,87,4,0,1,95581.0,95592,0,66.22186666666667,4,0,18,2.466851711366241,2,-0.6425432443553143,1,1,0,0.6705574406228578,0,22,5,12,18,23,5,11,36,0,42,10
431,87,1,78,17,0,0,,95592,0,66.22186666666667,4,0,18,2.083185787105634,1,0.8301102372067864,1,1,1,0.0037637150038949798,0,22,5,12,18,50,5,11,36,0,42,37
432,79,27,44,26,0,1,95987.0,95592,0,66.22186666666667,5,0,14,3.113028995751033,2,1.994970970827795,1,1,0,1.5493958030422672,0,22,5,12,22,10,5,11,36,0,45,57
433,77,30,82,39,0,1,95593.0,95592,0,66.22186666666667,5,0,14,1.06369782240256,1,0.10684125890701346,1,1,1,-0.21363611883116299,2,22,5,12,23,11,5,11,36,0,46,58
434,77,7,100,4,1,0,,95592,0,66.22186666666667,5,0,15,0.1297025371559121,0,1.1546146901626584,1,1,2,-1.461747275203163,0,22,5,12,28,30,5,11,36,0,52,17
435,93,0,90,3,0,1,95586.0,95592,0,66.22186666666667,5,0,18,2.356194490192345,1,-1.1521748037349773,1,1,2,-1.4715547920810814,1,22,5,12,28,48,5,11,36,0,52,35
436,69,31,74,49,0,1,95986.0,95592,0,66.22186666666667,6,0,14,1.299849476456476,1,0.8705979237923893,1,1,1,-0.0514600200966345,0,22,5,12,32,4,5,11,36,0,55,51
437,73,3,66,10,0,1,95581.0,95592,0,66.22186666666667,6,0,15,2.356194490192345,1,0.028859085604391908,1,1,1,-0.7260613941737297,0,22,5,12,33,20,5,11,36,0,57,7
438,75,2,73,2,0,1,95586.0,95592,0,66.22186666666667,6,0,15,3.141592653589793,2,-2.2899878321264264,1,1,2,-0.9710336310611954,0,22,5,12,37,29,5,11,36,1,1,16
439,39,40,37,45,0,1,95589.0,95581,0,66.22186666666667,1,2,8,1.951302703907261,1,-0.8480746535481313,1,1,0,0.3695581856124022,0,26,5,11,36,18,5,11,36,0,0,5
440,46,28,40,26,0,1,95592.0,95581,0,66.22186666666667,1,2,8,2.819842099193151,2,-0.6815943390528618,1,1,1,-0.24067139635615026,0,26,5,11,36,48,5,11,36,0,0,35
441,62,39,58,41,0,1,95588.0,95581,0,66.22186666666667,1,2,11,2.677945044588987,2,-1.084195157559207,1,1,0,0.30974253153852993,0,26,5,11,42,14,5,11,36,0,6,1
442,71,48,65,35,0,1,95586.0,95581,0,66.22186666666667,1,0,13,2.003204102365435,1,0.5336357146904792,1,1,1,-0.08415533089046505,0,26,5,11,43,11,5,11,36,0,6,58
443,45,28,37,32,0,1,95589.0,95581,0,66.22186666666667,1,2,8,2.677945044588987,2,-0.11188964024158529,1,1,1,-0.16255239595262702,0,26,5,11,45,17,5,11,36,0,9,4
444,71,38,84,46,1,1,95580.0,95581,0,66.22186666666667,1,0,14,0.5516549825285468,0,0.6119957936995944,1,1,1,-0.39520352327432046,0,26,5,11,45,39,5,11,36,0,9,26
445,33,53,38,54,1,1,95580.0,95581,0,66.22186666666667,2,1,4,0.1973955598498807,0,-0.920412273297687,1,1,1,-0.645630749275982,0,26,5,11,48,49,5,11,36,0,12,36
446,52,39,59,43,1,1,95580.0,95581,0,66.22186666666667,2,2,11,0.5191461142465229,0,-0.2639845916795205,1,1,1,-0.6322954127149084,0,26,5,11,49,2,5,11,36,0,12,49
447,40,35,37,32,0,1,95584.0,95581,0,66.22186666666667,2,2,8,2.356194490192345,1,-1.1521748037349773,1,1,0,0.550589295458678,0,26,5,11,51,42,5,11,36,0,15,29
448,52,28,59,11,0,1,95592.0,95581,0,66.22186666666667,2,2,11,1.18018928309721,1,0.839121020439341,1,1,0,0.658042984988955,0,26,5,11,51,48,5,11,36,0,15,35
449,87,60,74,62,0,1,95986.0,95581,0,66.22186666666667,2,0,16,2.988943325194528,2,0.41563422629818186,1,1,1,0.12199509496963504,0,26,5,11,53,45,5,11,36,0,17,32
450,33,62,35,64,0,0,,95581,0,66.22186666666667,2,1,4,0.7853981633974483,0,-1.8050230761335024,1,1,2,-2.0533356042404134,0,26,5,11,56,59,5,11,36,0,20,46
451,29,49,36,55,1,1,95580.0,95581,0,66.22186666666667,3,1,4,0.7086262721276703,0,-0.043924024540264145,1,1,1,-0.3870776830245226,1,26,5,12,0,38,5,11,36,0,24,25
452,32,42,40,48,1,0,,95581,0,66.22186666666667,3,1,5,0.6435011087932844,0,0.04894771798160344,1,1,2,-1.0483128427775725,0,26,5,12,1,57,5,11,36,0,25,44
453,37,45,32,46,0,1,95588.0,95581,0,66.22186666666667,3,2,7,2.944197093739913,2,-0.920412273297687,1,1,1,0.23035256480696312,0,26,5,12,2,5,5,11,36,0,25,52
454,71,49,69,42,0,1,95584.0,95581,0,66.22186666666667,3,0,13,1.849095985800008,1,-0.4197409936702005,1,1,1,-0.6059551370107433,0,26,5,12,5,2,5,11,36,0,28,49
455,39,34,34,24,0,1,95987.0,95581,0,66.22186666666667,4,2,8,2.034443935795703,1,0.20465991857047622,1,1,0,0.6986504855608725,0,26,5,12,9,39,5,11,36,0,33,26
456,41,34,35,26,0,1,95987.0,95581,0,66.22186666666667,4,2,8,2.214297435588181,1,0.04894771798160344,1,1,0,0.7068187894004531,0,26,5,12,11,54,5,11,36,0,35,41
457,8,42,18,43,1,0,,95581,0,66.22186666666667,4,1,2,0.09966865249116202,0,0.07282931620005585,1,1,1,0.14017345909254794,0,26,5,12,14,14,5,11,36,0,38,1
458,18,45,27,64,0,0,,95581,0,66.22186666666667,4,1,4,1.128422103818152,1,1.0305405324932198,1,1,1,-0.23035256480696298,0,26,5,12,14,51,5,11,36,0,38,38
459,45,42,46,38,0,0,,95581,0,66.22186666666667,4,2,8,1.325817663668033,1,-1.2502418557878947,1,1,0,0.6858256753723453,1,26,5,12,15,20,5,11,36,0,39,7
460,52,61,58,45,0,1,95580.0,95581,0,66.22186666666667,4,2,10,1.212025656524324,1,0.7463509261747354,1,1,2,-2.4566339115020117,0,26,5,12,16,5,5,11,36,0,39,52
461,87,3,84,4,0,0,,95581,0,66.22186666666667,4,0,18,2.819842099193151,2,-1.5712864975769105,1,1,2,-1.3340661379646257,0,26,5,12,18,24,5,11,36,0,42,11
462,35,36,32,33,0,0,,95581,0,66.22186666666667,5,2,8,2.356194490192345,1,-1.1521748037349773,1,1,2,-1.4181185506224878,1,26,5,12,22,44,5,11,36,0,46,31
463,25,34,38,12,0,1,95600.0,95581,0,66.22186666666667,5,1,5,1.037088135155635,1,1.3178502534017094,1,1,1,-0.6927148969290063,1,26,5,12,28,18,5,11,36,0,52,5
464,47,20,49,32,0,0,,95581,0,66.22186666666667,5,2,9,1.40564764938027,1,0.3255765657843933,1,1,2,-2.0870305818064163,0,26,5,12,29,12,5,11,36,0,52,59
465,9,26,11,22,0,0,,95591,0,66.22186666666667,1,1,2,1.10714871779409,1,-1.084195157559207,1,1,0,0.8089217302846055,0,26,5,11,38,22,5,11,36,0,2,9
466,3,34,1,25,0,1,95600.0,95591,0,66.22186666666667,1,1,2,1.789465272668838,1,-0.043924024540264145,1,1,0,1.8491832653315394,0,26,5,11,42,41,5,11,36,0,6,28
467,4,34,3,40,0,1,95588.0,95591,0,66.22186666666667,2,1,2,1.735945004209523,1,-0.7135985159874969,1,1,0,1.9228620089552257,0,26,5,11,47,23,5,11,36,0,11,10
468,4,34,2,27,0,1,95600.0,95591,0,66.22186666666667,2,1,2,1.849095985800008,1,-0.4197409936702005,1,1,0,1.6474789221974304,0,26,5,11,48,6,5,11,36,0,11,53
469,5,42,2,31,0,1,95600.0,95591,0,66.22186666666667,2,1,2,1.837048375945822,1,0.236798889881903,1,1,0,1.2201964626749477,0,26,5,11,50,30,5,11,36,0,14,17
470,5,39,-1,36,0,0,,95591,0,66.22186666666667,2,1,2,2.677945044588987,2,-0.5939395388892443,1,1,1,-0.7970440901329314,0,26,5,11,51,6,5,11,36,0,14,53
471,4,32,13,3,0,1,95600.0,95591,0,66.22186666666667,2,1,2,1.269876092434471,1,1.6361231013161532,1,1,0,2.1332167888498708,0,26,5,11,54,22,5,11,36,0,18,9
472,7,35,15,35,1,1,95588.0,95591,0,66.22186666666667,2,1,2,0.0,0,-0.3268997056244447,1,1,0,1.5447695040193354,0,26,5,11,54,46,5,11,36,0,18,33
473,8,43,15,60,0,1,95589.0,95591,0,66.22186666666667,2,1,1,1.18018928309721,1,0.839121020439341,1,1,2,-1.6299924006834738,0,26,5,11,55,53,5,11,36,0,19,40
474,1,43,1,39,0,1,95588.0,95591,0,66.22186666666667,2,1,1,1.570796326794897,1,-1.3620783082806858,1,1,0,2.196761765380168,0,26,5,11,56,46,5,11,36,0,20,33
475,4,35,16,61,0,1,95589.0,95591,0,66.22186666666667,2,1,2,1.138388551224359,1,1.5215250573925467,1,1,0,1.7661329581464975,1,26,5,11,56,52,5,11,36,0,20,39
476,0,32,5,43,0,1,95588.0,95591,0,66.22186666666667,2,1,2,1.14416883366802,1,0.31633038328420165,1,1,0,2.3174671137299843,0,26,5,11,57,32,5,11,36,0,21,19
477,3,35,8,60,0,1,95589.0,95591,0,66.22186666666667,3,1,2,1.373400766945016,1,1.3041214037998634,1,1,0,1.6629712758634934,0,26,5,12,0,4,5,11,36,0,23,51
478,4,33,1,25,0,1,95987.0,95591,0,66.22186666666667,3,1,2,1.929566997065469,1,-0.15746946013461435,1,1,0,1.0916867484877286,0,26,5,12,1,13,5,11,36,0,25,0
479,9,33,17,38,1,1,95588.0,95591,0,66.22186666666667,3,1,2,0.5585993153435624,0,-0.015055393207698465,1,1,0,0.32328671080953436,0,26,5,12,2,13,5,11,36,0,26,0
480,13,28,14,32,0,1,95588.0,95591,0,66.22186666666667,3,1,2,1.325817663668033,1,-1.2502418557878947,1,1,0,1.7762658479446052,0,26,5,12,3,38,5,11,36,0,27,25
481,3,34,3,24,0,1,95987.0,95591,0,66.22186666666667,4,1,2,1.570796326794897,1,0.04894771798160344,1,1,0,2.1112665660788696,0,26,5,12,11,8,5,11,36,0,34,55
482,4,39,-1,36,0,0,,95591,0,66.22186666666667,4,1,2,2.601173153319209,2,-0.7731401540191065,1,1,1,-0.7391875389393048,0,26,5,12,11,18,5,11,36,0,35,5
483,10,32,15,22,0,1,95987.0,95591,0,66.22186666666667,4,1,2,1.10714871779409,1,0.20465991857047622,1,1,0,0.25231085193165653,0,26,5,12,12,1,5,11,36,0,35,48
484,5,34,6,37,0,1,95588.0,95591,0,66.22186666666667,4,1,2,1.249045772398254,1,-1.5712864975769105,1,1,0,1.8803524454038238,0,26,5,12,12,24,5,11,36,0,36,11
485,4,34,5,39,0,1,95588.0,95591,0,66.22186666666667,4,1,2,1.373400766945016,1,-0.920412273297687,1,1,0,1.9039051256225212,0,26,5,12,14,44,5,11,36,0,38,31
486,4,33,5,41,0,1,95588.0,95591,0,66.22186666666667,5,1,2,1.446441332248135,1,-0.2639845916795205,1,1,0,1.9795283526641603,0,26,5,12,28,8,5,11,36,0,51,55
487,3,35,38,22,1,1,95586.0,95591,0,66.22186666666667,6,1,2,0.3556358843007598,0,2.1662724450255615,1,1,0,1.710612467760321,0,26,5,12,31,50,5,11,36,0,55,37
488,2,32,5,38,0,1,95588.0,95591,0,66.22186666666667,6,1,2,1.10714871779409,1,-0.5939395388892443,1,1,0,1.9496570121123478,0,26,5,12,39,26,5,11,36,1,3,13
489,5,33,3,23,0,1,95987.0,95591,0,66.22186666666667,6,1,2,1.768191886644777,1,0.0879329975415462,1,1,0,1.7903758423581277,0,26,5,12,40,28,5,11,36,1,4,15
490,4,32,12,34,1,0,,95591,0,66.22186666666667,6,1,2,0.2449786631268641,0,-0.207222833412141,1,1,1,0.07660354475064655,0,26,5,12,40,31,5,11,36,1,4,18
491,17,13,20,16,0,1,95586.0,95593,0,66.22186666666667,1,1,6,0.7853981633974483,0,-1.1521748037349773,1,1,2,-1.2924648930969886,1,13,5,11,40,25,5,11,36,0,4,12
492,72,21,75,25,0,1,95581.0,95593,0,66.22186666666667,1,0,15,0.9272952180016122,1,-1.0041313313244866,1,1,1,-0.5820090863157498,0,13,5,11,40,49,5,11,36,0,4,36
493,78,22,84,31,0,1,95580.0,95593,0,66.22186666666667,1,0,14,0.982793723247329,1,0.1600104112844454,1,1,0,1.010682741383582,0,13,5,11,44,12,5,11,36,0,7,59
494,44,3,54,4,1,1,95592.0,95593,0,66.22186666666667,2,2,9,0.09966865249116202,0,0.07282931620005585,1,1,1,0.056485614800153065,0,13,5,11,47,35,5,11,36,0,11,22
495,86,4,100,15,1,0,,95593,0,66.22186666666667,2,0,18,0.6659692373791098,0,0.791883809137432,1,1,2,-1.1210601441231973,0,13,5,11,52,40,5,11,36,0,16,27
496,33,1,28,-1,0,0,,95593,0,66.22186666666667,2,1,6,2.761086276477428,2,-0.8480746535481313,1,1,2,-1.2973003582254363,0,13,5,11,54,30,5,11,36,0,18,17
497,58,8,56,3,0,1,95586.0,95593,0,66.22186666666667,3,2,12,1.951302703907261,1,-0.8480746535481313,1,1,1,-0.30185478817024713,0,13,5,12,3,2,5,11,36,0,26,49
498,92,12,87,13,0,1,95586.0,95593,0,66.22186666666667,3,0,18,2.944197093739913,2,-0.920412273297687,1,1,1,0.23035256480696312,0,13,5,12,5,45,5,11,36,0,29,32
499,82,40,85,38,1,0,,95593,0,66.22186666666667,5,0,14,0.5880026035475675,0,-1.4461035929181751,1,1,1,-0.3229319925266089,1,13,5,12,23,12,5,11,36,0,46,59
500,97,54,95,64,0,0,,95593,0,66.22186666666667,5,0,16,1.768191886644777,1,0.0879329975415462,1,1,0,0.6422420777642072,0,13,5,12,23,30,5,11,36,0,47,17
501,70,62,65,35,0,1,95586.0,95593,0,66.22186666666667,5,0,13,1.753907144057381,1,1.4364191704703781,1,1,1,-0.307111166190688,1,13,5,12,26,10,5,11,36,0,49,57
502,50,32,73,48,1,0,,95593,0,66.22186666666667,5,2,11,0.6078019961139605,0,1.458214000434773,1,1,0,1.474762557808189,0,13,5,12,30,48,5,11,36,0,54,35
503,70,44,73,50,0,1,95589.0,95593,0,66.22186666666667,5,0,13,1.10714871779409,1,-0.5939395388892443,1,1,2,-1.3652573712180598,1,13,5,12,30,57,5,11,36,0,54,44
504,51,44,38,51,1,0,,95587,0,66.22186666666667,1,2,9,0.4939413689195811,0,0.5672113899131166,0,0,0,0.7816259453404784,0,22,5,11,36,36,5,11,36,0,0,23
505,41,15,50,17,0,1,95595.0,95587,0,66.22186666666667,1,2,10,2.922923707715851,2,-0.043924024540264145,0,0,0,0.6518243142461582,0,22,5,11,37,21,5,11,36,0,1,8
506,38,55,41,50,0,1,95601.0,95587,0,66.22186666666667,1,2,12,2.111215827065481,1,-0.7731401540191065,0,0,1,-0.11104804877312612,0,22,5,11,37,37,5,11,36,0,1,24
507,22,36,17,38,1,0,,95587,0,66.22186666666667,1,0,14,0.3805063771123649,0,-0.8480746535481313,0,0,1,-0.645630749275982,0,22,5,11,38,45,5,11,36,0,2,32
508,5,61,5,64,0,0,,95587,0,66.22186666666667,1,0,18,1.570796326794897,1,-1.7055704338395008,0,0,1,-0.19365446755960056,0,22,5,11,38,50,5,11,36,0,2,37
509,16,63,5,30,0,1,95597.0,95587,0,66.22186666666667,1,0,18,1.249045772398254,1,1.9582733524243885,0,0,0,0.8718525142003054,2,22,5,11,40,16,5,11,36,0,4,3
510,20,34,13,39,1,0,,95587,0,66.22186666666667,1,0,14,0.6202494859828214,0,-0.12831727088805708,0,0,1,0.04517983902747526,1,22,5,11,47,8,5,11,36,0,10,55
511,28,61,27,36,0,1,95595.0,95587,0,66.22186666666667,2,0,15,1.530817639671606,1,1.2813893579681404,0,0,2,-0.9680895140422179,1,22,5,11,50,11,5,11,36,0,13,58
512,20,35,23,40,0,1,95582.0,95587,0,66.22186666666667,4,0,14,2.111215827065481,1,-0.7731401540191065,0,0,1,-0.6642872083307605,0,22,5,12,11,13,5,11,36,0,35,0
513,15,37,13,42,0,0,,95587,0,66.22186666666667,4,0,17,1.190289949682532,1,-0.8480746535481313,0,0,1,-0.207222833412141,1,22,5,12,11,16,5,11,36,0,35,3
514,8,35,9,40,0,1,95583.0,95587,0,66.22186666666667,4,0,17,1.768191886644777,1,-0.920412273297687,0,0,0,0.8625437144150384,0,22,5,12,14,4,5,11,36,0,37,51
515,16,42,19,45,0,1,95582.0,95587,0,66.22186666666667,4,0,17,2.356194490192345,1,-1.1521748037349773,0,0,0,0.6831778069051377,0,22,5,12,14,15,5,11,36,0,38,2
516,21,48,36,48,0,1,95579.0,95587,0,66.22186666666667,4,0,15,3.141592653589793,2,0.5790394381393529,0,0,1,-0.4927033330600414,0,22,5,12,14,17,5,11,36,0,38,4
517,66,47,58,49,1,0,,95587,0,66.22186666666667,4,2,9,0.2449786631268642,0,-0.207222833412141,0,0,0,0.9335256424283573,0,22,5,12,19,11,5,11,36,0,42,58
518,92,32,93,43,0,1,95583.0,95587,0,66.22186666666667,5,1,2,1.661456213995642,1,0.17655256044863027,0,0,1,-0.7331557124651853,0,22,5,12,21,48,5,11,36,0,45,35
519,34,55,54,52,0,1,95579.0,95587,0,66.22186666666667,5,2,12,2.992702705980296,2,0.9896968352818815,0,0,1,-0.7135985159874969,0,22,5,12,22,54,5,11,36,0,46,41
520,0,49,5,44,0,0,,95587,0,66.22186666666667,5,0,18,2.356194490192345,1,-0.5106307929450439,0,0,0,1.0677708994091109,0,22,5,12,25,52,5,11,36,0,49,39
521,50,43,57,44,0,0,,95587,0,66.22186666666667,5,2,9,2.999695598985629,2,-0.5106307929450439,0,0,2,-2.183092089298852,0,22,5,12,29,15,5,11,36,0,53,2
522,85,57,91,64,0,0,,95587,0,66.22186666666667,5,1,3,2.279422598922567,1,-0.043924024540264145,0,0,2,-1.3340661379646257,1,22,5,12,31,1,5,11,36,0,54,48
523,31,59,37,59,0,1,95583.0,95587,0,66.22186666666667,6,0,15,3.141592653589793,2,-0.7397372194138898,0,0,1,0.20414621243661588,0,22,5,12,34,40,5,11,36,0,58,27
524,33,60,38,47,0,1,95594.0,95587,0,66.22186666666667,6,0,15,1.937970160613116,1,0.48365796677876627,0,0,1,0.11104804877312598,0,22,5,12,34,42,5,11,36,0,58,29
525,86,47,99,36,0,1,95603.0,95587,0,66.22186666666667,6,1,3,2.439335722080786,2,0.7364424784433313,0,0,1,-0.19825846997990285,0,22,5,12,37,50,5,11,36,1,1,37
526,49,33,55,29,0,1,95594.0,95602,0,66.22186666666667,1,2,11,2.553590050042226,2,-0.45703255293911804,0,0,0,1.1528878126395536,0,23,5,11,36,14,5,11,36,0,0,1
527,13,8,23,15,0,0,,95602,0,66.22186666666667,1,0,16,2.530866689200585,2,0.33352404954762194,0,0,1,-0.5760748876486936,0,23,5,11,37,6,5,11,36,0,0,53
528,39,31,40,38,0,1,95582.0,95602,0,66.22186666666667,1,2,11,1.71269338139906,1,-0.5106307929450439,0,0,1,-0.40744159301214816,0,23,5,11,37,47,5,11,36,0,1,34
529,28,29,23,33,1,1,95587.0,95602,0,66.22186666666667,1,0,14,0.6747409422235524,0,-0.6425432443553143,0,0,1,-0.4710043372154918,1,23,5,11,38,44,5,11,36,0,2,31
530,10,51,10,46,0,0,,95602,0,66.22186666666667,1,0,18,1.570796326794897,1,-1.0041313313244866,0,0,0,0.7314660251286165,0,23,5,11,39,7,5,11,36,0,2,54
531,49,33,57,32,0,1,95601.0,95602,0,66.22186666666667,1,2,11,3.017237659043032,2,-0.2639845916795205,0,0,0,1.2825862205131804,0,23,5,11,43,51,5,11,36,0,7,38
532,13,25,21,26,0,1,95601.0,95602,0,66.22186666666667,1,0,17,3.017237659043032,2,-0.2639845916795205,0,0,1,0.03187144008564642,0,23,5,11,47,6,5,11,36,0,10,53
533,30,18,29,33,0,1,95582.0,95602,0,66.22186666666667,2,0,13,1.504228163019073,1,0.5939395388892443,0,0,0,0.8670977787555818,0,23,5,11,47,46,5,11,36,0,11,33
534,19,18,38,37,0,1,95579.0,95602,0,66.22186666666667,2,0,13,2.356194490192345,1,1.3716572255726536,0,0,1,-0.33750567379756014,1,23,5,11,50,56,5,11,36,0,14,43
535,21,37,11,42,1,0,,95602,0,66.22186666666667,2,0,14,0.4636476090008061,0,0.20465991857047622,0,0,1,-0.10936510116177123,1,23,5,11,51,4,5,11,36,0,14,51
536,36,22,30,45,0,1,95582.0,95602,0,66.22186666666667,2,2,11,1.315613936174078,1,1.2109340533787378,0,0,0,0.5369606588547005,1,23,5,11,52,11,5,11,36,0,15,58
537,45,53,49,41,0,1,95601.0,95602,0,66.22186666666667,2,2,12,1.892546881191539,1,0.3615106865148254,0,0,2,-1.3526227642196895,0,23,5,11,54,1,5,11,36,0,17,48
538,30,42,35,43,0,1,95583.0,95602,0,66.22186666666667,2,0,14,2.944197093739912,2,-0.920412273297687,0,0,1,0.19570017830120398,0,23,5,11,56,21,5,11,36,0,20,8
539,30,53,36,45,0,1,95601.0,95602,0,66.22186666666667,2,0,15,2.214297435588181,1,0.04894771798160344,0,0,1,-0.33750567379756014,0,23,5,11,57,45,5,11,36,0,21,32
540,38,31,48,39,0,1,95579.0,95602,0,66.22186666666667,3,2,11,2.466851711366241,2,0.3789773215364033,0,0,1,-0.3588334068058776,0,23,5,11,58,51,5,11,36,0,22,38
541,47,52,48,64,0,0,,95602,0,66.22186666666667,3,2,12,1.653937558683338,1,0.3005420014373436,0,0,0,0.5063476573610792,0,23,5,12,0,58,5,11,36,0,24,45
542,34,29,45,38,0,1,95579.0,95602,0,66.22186666666667,3,2,11,2.455863142683507,2,0.5192253494916858,0,0,0,0.7717101562401921,0,23,5,12,4,7,5,11,36,0,27,54
543,49,33,57,33,0,1,95601.0,95602,0,66.22186666666667,4,2,11,3.141592653589793,2,-0.3268997056244447,0,0,0,1.053106263987631,0,23,5,12,13,20,5,11,36,0,37,7
544,47,13,49,18,0,0,,95602,0,66.22186666666667,4,2,10,1.951302703907261,1,-0.8480746535481313,0,0,1,-0.5879638515001888,1,23,5,12,13,50,5,11,36,0,37,37
545,49,27,39,46,0,1,95583.0,95602,0,66.22186666666667,4,2,11,1.086318397757873,1,1.0574850143828458,0,0,1,-0.07912030015842841,0,23,5,12,17,23,5,11,36,0,41,10
546,66,29,68,24,0,0,,95602,0,66.22186666666667,4,2,8,1.951302703907261,1,-0.8480746535481313,0,0,2,-1.2475054798420082,0,23,5,12,18,58,5,11,36,0,42,45
547,49,33,57,33,0,1,95601.0,95602,0,66.22186666666667,5,2,11,3.141592653589793,2,-0.3268997056244447,0,0,0,1.0596172908176398,0,23,5,12,22,23,5,11,36,0,46,10
548,26,13,21,3,0,1,95597.0,95602,0,66.22186666666667,5,0,13,1.10714871779409,1,0.20465991857047622,0,0,1,-0.7877707198017049,0,23,5,12,24,18,5,11,36,0,48,5
549,57,36,46,19,0,1,95597.0,95579,0,66.22186666666667,1,2,8,0.9964914966201945,1,0.9979196589738004,0,0,1,-0.7513327030392748,1,39,5,11,36,27,5,11,36,0,0,14
550,56,40,49,43,1,1,95587.0,95579,0,66.22186666666667,1,2,8,0.4048917862850834,0,-0.3870776830245226,0,0,0,0.9070802442763034,0,39,5,11,36,34,5,11,36,0,0,21
551,53,35,50,33,1,1,95601.0,95579,0,66.22186666666667,1,2,8,0.5880026035475674,0,-1.4461035929181751,0,0,0,0.9182552234625374,0,39,5,11,37,28,5,11,36,0,1,15
552,81,54,72,41,0,1,95601.0,95579,0,66.22186666666667,1,1,6,0.9652516631899264,1,0.6471768109382816,0,0,0,0.6368287319739288,0,39,5,11,38,5,5,11,36,0,1,52
553,39,28,32,26,1,1,95602.0,95579,0,66.22186666666667,1,2,11,0.2782996590051114,0,-0.4197409936702005,0,0,1,0.21363611883116312,0,39,5,11,38,41,5,11,36,0,2,28
554,30,38,16,42,1,0,,95579,0,66.22186666666667,1,0,14,0.2782996590051114,0,0.5539989277153303,0,0,0,0.7781660176704663,1,39,5,11,40,7,5,11,36,0,3,54
555,82,44,70,35,1,1,95594.0,95579,0,66.22186666666667,1,1,6,0.6435011087932843,0,0.5790394381393529,0,0,0,1.182772478517538,0,39,5,11,40,42,5,11,36,0,4,29
